year,T_x,T_y,ID,Pred,Season,T1PntsMean_x,T1PntsMedian_x,T1FgaMean_x,T1FgaMedian_x,T1FgaMin_x,T1FgaMax_x,T1AstMean_x,T1BlkMean_x,T2FgaMean_x,T2FgaMin_x,PointsDiffMean_x,WinRatio14D_x,Seed_x,DII_x,MAS_x,MOR_x,POM_x,SAG_x,T1PntsMean_y,T1PntsMedian_y,T1FgaMean_y,T1FgaMedian_y,T1FgaMin_y,T1FgaMax_y,T1AstMean_y,T1BlkMean_y,T2FgaMean_y,T2FgaMin_y,PointsDiffMean_y,WinRatio14D_y,Seed_y,DII_y,MAS_y,MOR_y,POM_y,SAG_y,SeedDiff
2022,1104,1240,2022_1104_1240,0.5,2022,79.96875,79.0,62.75,62.5,49,84,14.625,4.71875,61.6875,50,3.5625,0.0,6,23.0,22.0,31.0,22.0,23.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-9
2022,1112,1240,2022_1112_1240,0.5,2022,84.55882352941177,84.0,61.38235294117647,60.5,48,75,19.91176470588235,5.705882352941177,64.91176470588235,52,17.029411764705884,1.0,1,32.0,9.0,23.0,40.0,21.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-14
2022,1116,1240,2022_1116_1240,0.5,2022,76.93939393939394,76.0,60.60606060606061,61.0,48,73,14.090909090909092,4.181818181818182,57.78787878787879,48,8.393939393939394,0.5,4,65.0,65.0,73.0,54.0,46.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-11
2022,1120,1240,2022_1120_1240,0.5,2022,78.71875,80.0,63.5625,64.0,44,80,14.53125,7.84375,59.0,47,11.6875,0.6666666666666666,2,61.0,30.0,27.0,30.0,38.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-13
2022,1124,1240,2022_1124_1240,0.5,2022,76.5,75.5,60.875,59.0,51,78,15.84375,3.40625,55.5625,44,12.875,0.6666666666666666,1,7.0,12.0,54.0,6.0,7.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-14
2022,1129,1240,2022_1129_1240,0.5,2022,68.12121212121212,68.0,54.42424242424242,54.0,39,67,11.333333333333334,3.4545454545454546,52.93939393939394,43,7.242424242424242,0.8,8,82.0,90.0,93.0,80.0,85.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-7
2022,1136,1240,2022_1136_1240,0.5,2022,76.43333333333334,77.0,61.9,62.0,47,81,13.466666666666667,4.2,65.9,56,3.066666666666667,1.0,16,266.0,279.0,252.0,248.0,274.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,1
2022,1151,1240,2022_1151_1240,0.5,2022,73.09375,74.5,57.90625,58.0,48,70,12.4375,2.15625,55.65625,46,7.3125,1.0,13,130.0,99.0,98.0,126.0,94.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-2
2022,1159,1240,2022_1159_1240,0.5,2022,75.42424242424242,74.0,57.878787878787875,58.0,41,74,16.939393939393938,3.5454545454545454,59.18181818181818,50,7.787878787878788,1.0,14,235.0,217.0,233.0,160.0,184.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-1
2022,1161,1240,2022_1161_1240,0.5,2022,73.24137931034483,74.0,54.689655172413794,53.0,43,73,14.10344827586207,3.0689655172413794,56.06896551724138,44,7.379310344827586,0.6666666666666666,6,58.0,77.0,59.0,61.0,43.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-9
2022,1163,1240,2022_1163_1240,0.5,2022,75.1875,74.0,61.5625,61.5,52,76,14.0,6.5,57.59375,46,10.03125,0.5,5,38.0,24.0,26.0,27.0,23.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-10
2022,1166,1240,2022_1166_1240,0.5,2022,69.03030303030303,71.0,57.18181818181818,57.0,45,72,13.151515151515152,4.424242424242424,63.15151515151515,51,3.090909090909091,0.6,9,50.0,59.0,220.0,78.0,87.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-6
2022,1168,1240,2022_1168_1240,0.5,2022,68.89655172413794,72.0,54.793103448275865,56.0,44,63,10.827586206896552,1.9310344827586208,55.172413793103445,46,2.896551724137931,0.8,15,247.0,248.0,253.0,211.0,237.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,0
2022,1172,1240,2022_1172_1240,0.5,2022,74.625,74.0,54.8125,54.0,44,65,14.375,2.59375,55.0625,46,8.8125,0.6,10,92.0,104.0,94.0,81.0,80.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-5
2022,1174,1240,2022_1174_1240,0.5,2022,73.15151515151516,73.0,55.09090909090909,55.0,40,71,12.424242424242424,3.727272727272727,58.27272727272727,47,2.8181818181818183,1.0,15,203.0,182.0,218.0,158.0,165.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,0
2022,1181,1240,2022_1181_1240,0.5,2022,80.17647058823529,79.5,60.76470588235294,61.0,49,79,16.794117647058822,5.4411764705882355,62.94117647058823,49,13.029411764705882,0.6,2,16.0,19.0,14.0,13.0,11.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-13
2022,1209,1240,2022_1209_1240,0.5,2022,68.32,68.0,61.16,61.0,45,82,12.56,4.24,54.92,44,1.08,1.0,16,234.0,239.0,243.0,196.0,219.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,1
2022,1211,1240,2022_1211_1240,0.5,2022,87.82758620689656,86.0,62.48275862068966,61.0,49,83,18.103448275862068,5.724137931034483,64.27586206896552,54,22.482758620689655,1.0,1,5.0,6.0,6.0,2.0,2.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-14
2022,1222,1240,2022_1222_1240,0.5,2022,75.82352941176471,75.5,60.029411764705884,60.0,46,74,16.735294117647058,5.205882352941177,52.6764705882353,41,16.941176470588236,0.8333333333333334,5,19.0,13.0,32.0,10.0,10.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-10
2022,1228,1240,2022_1228_1240,0.5,2022,75.7741935483871,76.0,58.903225806451616,58.0,47,77,15.387096774193548,3.0,59.774193548387096,50,8.129032258064516,0.6666666666666666,4,39.0,36.0,57.0,23.0,34.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-11
2022,1231,1240,2022_1231_1240,0.5,2022,71.48484848484848,69.0,56.75757575757576,56.0,47,69,14.93939393939394,4.96969696969697,57.515151515151516,46,5.545454545454546,0.4,12,54.0,39.0,48.0,45.0,34.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-3
2022,1234,1240,2022_1234_1240,0.5,2022,83.77142857142857,83.0,64.45714285714286,64.0,53,77,16.085714285714285,4.371428571428571,60.371428571428574,49,12.485714285714286,0.8571428571428571,5,42.0,25.0,24.0,30.0,24.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-10
2022,1235,1240,2022_1235_1240,0.5,2022,66.46875,68.0,55.84375,54.5,43,70,14.71875,3.0625,51.3125,40,3.46875,0.0,11,153.0,57.0,90.0,111.0,106.0,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,-4
2022,1103,1242,2022_1103_1242,0.5,2022,69.29032258064517,70.0,51.96774193548387,52.0,40,64,11.516129032258064,3.096774193548387,54.806451612903224,46,5.129032258064516,1.0,13,178.0,147.0,106.0,166.0,178.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,12
2022,1104,1242,2022_1104_1242,0.5,2022,79.96875,79.0,62.75,62.5,49,84,14.625,4.71875,61.6875,50,3.5625,0.0,6,23.0,22.0,31.0,22.0,23.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,5
2022,1112,1242,2022_1112_1242,0.5,2022,84.55882352941177,84.0,61.38235294117647,60.5,48,75,19.91176470588235,5.705882352941177,64.91176470588235,52,17.029411764705884,1.0,1,32.0,9.0,23.0,40.0,21.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,0
2022,1116,1242,2022_1116_1242,0.5,2022,76.93939393939394,76.0,60.60606060606061,61.0,48,73,14.090909090909092,4.181818181818182,57.78787878787879,48,8.393939393939394,0.5,4,65.0,65.0,73.0,54.0,46.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,3
2022,1120,1242,2022_1120_1242,0.5,2022,78.71875,80.0,63.5625,64.0,44,80,14.53125,7.84375,59.0,47,11.6875,0.6666666666666666,2,61.0,30.0,27.0,30.0,38.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,1
2022,1124,1242,2022_1124_1242,0.5,2022,76.5,75.5,60.875,59.0,51,78,15.84375,3.40625,55.5625,44,12.875,0.6666666666666666,1,7.0,12.0,54.0,6.0,7.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,0
2022,1129,1242,2022_1129_1242,0.5,2022,68.12121212121212,68.0,54.42424242424242,54.0,39,67,11.333333333333334,3.4545454545454546,52.93939393939394,43,7.242424242424242,0.8,8,82.0,90.0,93.0,80.0,85.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,7
2022,1136,1242,2022_1136_1242,0.5,2022,76.43333333333334,77.0,61.9,62.0,47,81,13.466666666666667,4.2,65.9,56,3.066666666666667,1.0,16,266.0,279.0,252.0,248.0,274.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,15
2022,1151,1242,2022_1151_1242,0.5,2022,73.09375,74.5,57.90625,58.0,48,70,12.4375,2.15625,55.65625,46,7.3125,1.0,13,130.0,99.0,98.0,126.0,94.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,12
2022,1159,1242,2022_1159_1242,0.5,2022,75.42424242424242,74.0,57.878787878787875,58.0,41,74,16.939393939393938,3.5454545454545454,59.18181818181818,50,7.787878787878788,1.0,14,235.0,217.0,233.0,160.0,184.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,13
2022,1161,1242,2022_1161_1242,0.5,2022,73.24137931034483,74.0,54.689655172413794,53.0,43,73,14.10344827586207,3.0689655172413794,56.06896551724138,44,7.379310344827586,0.6666666666666666,6,58.0,77.0,59.0,61.0,43.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,5
2022,1163,1242,2022_1163_1242,0.5,2022,75.1875,74.0,61.5625,61.5,52,76,14.0,6.5,57.59375,46,10.03125,0.5,5,38.0,24.0,26.0,27.0,23.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,4
2022,1166,1242,2022_1166_1242,0.5,2022,69.03030303030303,71.0,57.18181818181818,57.0,45,72,13.151515151515152,4.424242424242424,63.15151515151515,51,3.090909090909091,0.6,9,50.0,59.0,220.0,78.0,87.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,8
2022,1168,1242,2022_1168_1242,0.5,2022,68.89655172413794,72.0,54.793103448275865,56.0,44,63,10.827586206896552,1.9310344827586208,55.172413793103445,46,2.896551724137931,0.8,15,247.0,248.0,253.0,211.0,237.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,14
2022,1172,1242,2022_1172_1242,0.5,2022,74.625,74.0,54.8125,54.0,44,65,14.375,2.59375,55.0625,46,8.8125,0.6,10,92.0,104.0,94.0,81.0,80.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,9
2022,1174,1242,2022_1174_1242,0.5,2022,73.15151515151516,73.0,55.09090909090909,55.0,40,71,12.424242424242424,3.727272727272727,58.27272727272727,47,2.8181818181818183,1.0,15,203.0,182.0,218.0,158.0,165.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,14
2022,1181,1242,2022_1181_1242,0.5,2022,80.17647058823529,79.5,60.76470588235294,61.0,49,79,16.794117647058822,5.4411764705882355,62.94117647058823,49,13.029411764705882,0.6,2,16.0,19.0,14.0,13.0,11.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,1
2022,1209,1242,2022_1209_1242,0.5,2022,68.32,68.0,61.16,61.0,45,82,12.56,4.24,54.92,44,1.08,1.0,16,234.0,239.0,243.0,196.0,219.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,15
2022,1211,1242,2022_1211_1242,0.5,2022,87.82758620689656,86.0,62.48275862068966,61.0,49,83,18.103448275862068,5.724137931034483,64.27586206896552,54,22.482758620689655,1.0,1,5.0,6.0,6.0,2.0,2.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,0
2022,1222,1242,2022_1222_1242,0.5,2022,75.82352941176471,75.5,60.029411764705884,60.0,46,74,16.735294117647058,5.205882352941177,52.6764705882353,41,16.941176470588236,0.8333333333333334,5,19.0,13.0,32.0,10.0,10.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,4
2022,1228,1242,2022_1228_1242,0.5,2022,75.7741935483871,76.0,58.903225806451616,58.0,47,77,15.387096774193548,3.0,59.774193548387096,50,8.129032258064516,0.6666666666666666,4,39.0,36.0,57.0,23.0,34.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,3
2022,1231,1242,2022_1231_1242,0.5,2022,71.48484848484848,69.0,56.75757575757576,56.0,47,69,14.93939393939394,4.96969696969697,57.515151515151516,46,5.545454545454546,0.4,12,54.0,39.0,48.0,45.0,34.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,11
2022,1234,1242,2022_1234_1242,0.5,2022,83.77142857142857,83.0,64.45714285714286,64.0,53,77,16.085714285714285,4.371428571428571,60.371428571428574,49,12.485714285714286,0.8571428571428571,5,42.0,25.0,24.0,30.0,24.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,4
2022,1235,1242,2022_1235_1242,0.5,2022,66.46875,68.0,55.84375,54.5,43,70,14.71875,3.0625,51.3125,40,3.46875,0.0,11,153.0,57.0,90.0,111.0,106.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,10
2022,1240,1242,2022_1240_1242,0.5,2022,71.0,70.0,54.48275862068966,53.0,46,68,13.517241379310345,3.0,59.275862068965516,49,4.379310344827586,0.5,15,199.0,213.0,217.0,157.0,199.0,78.58823529411765,76.0,59.55882352941177,59.0,47,74,15.441176470588236,4.147058823529412,60.029411764705884,48,10.441176470588236,0.8333333333333334,1,11.0,21.0,15.0,10.0,6.0,14
2022,1103,1246,2022_1103_1246,0.5,2022,69.29032258064517,70.0,51.96774193548387,52.0,40,64,11.516129032258064,3.096774193548387,54.806451612903224,46,5.129032258064516,1.0,13,178.0,147.0,106.0,166.0,178.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,11
2022,1104,1246,2022_1104_1246,0.5,2022,79.96875,79.0,62.75,62.5,49,84,14.625,4.71875,61.6875,50,3.5625,0.0,6,23.0,22.0,31.0,22.0,23.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,4
2022,1112,1246,2022_1112_1246,0.5,2022,84.55882352941177,84.0,61.38235294117647,60.5,48,75,19.91176470588235,5.705882352941177,64.91176470588235,52,17.029411764705884,1.0,1,32.0,9.0,23.0,40.0,21.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,-1
2022,1116,1246,2022_1116_1246,0.5,2022,76.93939393939394,76.0,60.60606060606061,61.0,48,73,14.090909090909092,4.181818181818182,57.78787878787879,48,8.393939393939394,0.5,4,65.0,65.0,73.0,54.0,46.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,2
2022,1120,1246,2022_1120_1246,0.5,2022,78.71875,80.0,63.5625,64.0,44,80,14.53125,7.84375,59.0,47,11.6875,0.6666666666666666,2,61.0,30.0,27.0,30.0,38.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,0
2022,1124,1246,2022_1124_1246,0.5,2022,76.5,75.5,60.875,59.0,51,78,15.84375,3.40625,55.5625,44,12.875,0.6666666666666666,1,7.0,12.0,54.0,6.0,7.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,-1
2022,1129,1246,2022_1129_1246,0.5,2022,68.12121212121212,68.0,54.42424242424242,54.0,39,67,11.333333333333334,3.4545454545454546,52.93939393939394,43,7.242424242424242,0.8,8,82.0,90.0,93.0,80.0,85.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,6
2022,1136,1246,2022_1136_1246,0.5,2022,76.43333333333334,77.0,61.9,62.0,47,81,13.466666666666667,4.2,65.9,56,3.066666666666667,1.0,16,266.0,279.0,252.0,248.0,274.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,14
2022,1151,1246,2022_1151_1246,0.5,2022,73.09375,74.5,57.90625,58.0,48,70,12.4375,2.15625,55.65625,46,7.3125,1.0,13,130.0,99.0,98.0,126.0,94.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,11
2022,1159,1246,2022_1159_1246,0.5,2022,75.42424242424242,74.0,57.878787878787875,58.0,41,74,16.939393939393938,3.5454545454545454,59.18181818181818,50,7.787878787878788,1.0,14,235.0,217.0,233.0,160.0,184.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,12
2022,1161,1246,2022_1161_1246,0.5,2022,73.24137931034483,74.0,54.689655172413794,53.0,43,73,14.10344827586207,3.0689655172413794,56.06896551724138,44,7.379310344827586,0.6666666666666666,6,58.0,77.0,59.0,61.0,43.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,4
2022,1163,1246,2022_1163_1246,0.5,2022,75.1875,74.0,61.5625,61.5,52,76,14.0,6.5,57.59375,46,10.03125,0.5,5,38.0,24.0,26.0,27.0,23.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,3
2022,1166,1246,2022_1166_1246,0.5,2022,69.03030303030303,71.0,57.18181818181818,57.0,45,72,13.151515151515152,4.424242424242424,63.15151515151515,51,3.090909090909091,0.6,9,50.0,59.0,220.0,78.0,87.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,7
2022,1168,1246,2022_1168_1246,0.5,2022,68.89655172413794,72.0,54.793103448275865,56.0,44,63,10.827586206896552,1.9310344827586208,55.172413793103445,46,2.896551724137931,0.8,15,247.0,248.0,253.0,211.0,237.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,13
2022,1172,1246,2022_1172_1246,0.5,2022,74.625,74.0,54.8125,54.0,44,65,14.375,2.59375,55.0625,46,8.8125,0.6,10,92.0,104.0,94.0,81.0,80.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,8
2022,1174,1246,2022_1174_1246,0.5,2022,73.15151515151516,73.0,55.09090909090909,55.0,40,71,12.424242424242424,3.727272727272727,58.27272727272727,47,2.8181818181818183,1.0,15,203.0,182.0,218.0,158.0,165.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,13
2022,1181,1246,2022_1181_1246,0.5,2022,80.17647058823529,79.5,60.76470588235294,61.0,49,79,16.794117647058822,5.4411764705882355,62.94117647058823,49,13.029411764705882,0.6,2,16.0,19.0,14.0,13.0,11.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,0
2022,1209,1246,2022_1209_1246,0.5,2022,68.32,68.0,61.16,61.0,45,82,12.56,4.24,54.92,44,1.08,1.0,16,234.0,239.0,243.0,196.0,219.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,14
2022,1211,1246,2022_1211_1246,0.5,2022,87.82758620689656,86.0,62.48275862068966,61.0,49,83,18.103448275862068,5.724137931034483,64.27586206896552,54,22.482758620689655,1.0,1,5.0,6.0,6.0,2.0,2.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,-1
2022,1222,1246,2022_1222_1246,0.5,2022,75.82352941176471,75.5,60.029411764705884,60.0,46,74,16.735294117647058,5.205882352941177,52.6764705882353,41,16.941176470588236,0.8333333333333334,5,19.0,13.0,32.0,10.0,10.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,3
2022,1228,1246,2022_1228_1246,0.5,2022,75.7741935483871,76.0,58.903225806451616,58.0,47,77,15.387096774193548,3.0,59.774193548387096,50,8.129032258064516,0.6666666666666666,4,39.0,36.0,57.0,23.0,34.0,79.45454545454545,78.0,62.78787878787879,61.0,49,78,16.09090909090909,4.181818181818182,59.39393939393939,44,13.454545454545455,0.75,2,49.0,42.0,36.0,21.0,27.0,2
