year,day,team_1,team_2,win_ind
2008,117,1149,1157,True
2008,117,1151,1189,True
2008,117,1156,1464,True
2008,117,1158,1202,True
2008,117,1159,1298,True
2008,117,1160,1235,True
2008,117,1163,1452,True
2008,117,1164,1271,True
2008,117,1165,1217,True
2008,117,1133,1166,False
2008,117,1168,1253,True
2008,117,1162,1171,False
2008,117,1172,1204,True
2008,117,1173,1200,True
2008,117,1179,1455,True
2008,117,1181,1301,True
2008,117,1183,1359,True
2008,117,1123,1185,False
2008,117,1187,1222,True
2008,117,1190,1367,True
2008,117,1192,1384,True
2008,117,1195,1316,True
2008,117,1197,1445,True
2008,117,1207,1266,True
2008,117,1210,1448,True
2008,117,1211,1388,True
2008,117,1115,1212,False
2008,117,1214,1313,True
2008,117,1219,1440,True
2008,117,1180,1220,False
2008,117,1224,1299,True
2008,117,1225,1363,True
2008,117,1227,1454,True
2008,117,1228,1234,True
2008,117,1229,1356,True
2008,117,1237,1442,True
2008,117,1240,1369,True
2008,117,1209,1241,False
2008,117,1242,1243,True
2008,117,1251,1347,True
2008,117,1144,1252,False
2008,117,1269,1350,True
2008,117,1249,1270,False
2008,117,1272,1379,True
2008,117,1274,1438,True
2008,117,1275,1325,True
2008,117,1278,1326,True
2008,117,1104,1279,False
2008,117,1196,1280,False
2008,117,1232,1283,False
2008,117,1175,1288,False
2008,117,1238,1290,False
2008,117,1284,1291,False
2008,117,1292,1407,True
2008,117,1293,1404,True
2008,117,1286,1294,False
2008,117,1295,1331,True
2008,117,1256,1305,False
2008,117,1201,1308,False
2008,117,1146,1311,False
2008,117,1130,1314,False
2008,117,1309,1317,False
2008,117,1206,1318,False
2008,117,1226,1319,False
2008,117,1191,1320,False
2008,117,1282,1324,False
2008,117,1328,1401,True
2008,117,1304,1329,False
2008,117,1142,1334,False
2008,117,1276,1336,False
2008,117,1338,1393,True
2008,117,1339,1365,True
2008,117,1285,1340,False
2008,117,1321,1345,False
2008,117,1247,1348,False
2008,117,1254,1352,False
2008,117,1126,1354,False
2008,117,1358,1402,True
2008,117,1337,1360,False
2008,117,1161,1361,False
2008,117,1258,1362,False
2008,117,1364,1415,True
2008,117,1322,1368,False
2008,117,1374,1431,True
2008,117,1198,1375,False
2008,117,1120,1376,False
2008,117,1353,1378,False
2008,117,1108,1380,False
2008,117,1236,1381,False
2008,117,1382,1387,True
2008,117,1371,1385,False
2008,117,1390,1450,True
2008,117,1239,1391,False
2008,117,1184,1398,False
2008,117,1400,1403,False
2008,117,1174,1406,False
2008,117,1267,1409,False
2008,117,1408,1412,False
2008,117,1170,1413,False
2008,117,1169,1414,False
2008,117,1349,1416,False
2008,117,1176,1418,False
2008,117,1421,1457,True
2008,117,1330,1423,False
2008,117,1395,1424,False
2008,117,1372,1426,False
2008,117,1394,1427,False
2008,117,1167,1430,False
2008,117,1433,1456,True
2008,117,1434,1460,True
2008,117,1194,1443,False
2008,117,1405,1444,False
2008,117,1346,1447,False
2008,117,1143,1449,False
2008,117,1260,1453,False
2008,117,1154,1459,False
2008,117,1428,1461,False
2008,117,1203,1462,False
2008,117,1343,1463,False
2008,118,1107,1131,True
2008,118,1148,1357,True
2008,118,1150,1182,True
2008,118,1155,1268,True
2008,118,1216,1420,True
2008,118,1233,1264,True
2008,118,1257,1437,True
2008,118,1208,1261,False
2008,118,1259,1265,False
2008,118,1231,1277,False
2008,118,1145,1310,False
2008,118,1177,1323,False
2008,118,1332,1333,True
2008,118,1153,1344,False
2008,118,1193,1351,False
2008,118,1373,1389,True
2008,118,1386,1396,False
2008,118,1246,1397,False
2008,118,1112,1417,False
2008,118,1263,1436,False
2008,119,1105,1411,True
2008,119,1106,1341,True
2008,119,1197,1354,True
2008,119,1211,1365,True
2008,119,1214,1299,True
2008,119,1115,1238,False
2008,119,1242,1403,True
2008,119,1212,1290,False
2008,119,1224,1313,False
2008,119,1258,1360,False
2008,119,1337,1362,False
2008,119,1339,1388,False
2008,119,1422,1441,True
2008,119,1201,1429,False
2008,119,1210,1438,False
2008,119,1126,1445,False
2008,119,1170,1451,False
2008,119,1338,1452,False
2008,120,1103,1325,True
2008,120,1122,1184,True
2008,120,1123,1296,True
2008,120,1132,1138,False
2008,120,1141,1444,True
2008,120,1167,1168,False
2008,120,1157,1219,False
2008,120,1227,1464,True
2008,120,1234,1321,True
2008,120,1160,1243,False
2008,120,1245,1275,True
2008,120,1251,1440,True
2008,120,1260,1454,True
2008,120,1195,1266,False
2008,120,1116,1279,False
2008,120,1293,1399,True
2008,120,1307,1424,True
2008,120,1199,1314,False
2008,120,1326,1345,True
2008,120,1186,1340,False
2008,120,1379,1431,True
2008,120,1287,1398,False
2008,120,1304,1400,False
2008,120,1359,1404,False
2008,120,1185,1405,False
2008,120,1149,1421,False
2008,120,1161,1428,False
2008,120,1434,1453,True
2008,120,1439,1448,True
2008,120,1347,1457,False
2008,120,1178,1460,False
2008,121,1102,1395,True
2008,121,1110,1221,True
2008,121,1119,1250,True
2008,121,1125,1144,True
2008,121,1137,1298,True
2008,121,1140,1461,True
2008,121,1159,1248,True
2008,121,1173,1382,True
2008,121,1181,1438,True
2008,121,1187,1349,True
2008,121,1194,1198,True
2008,121,1120,1208,False
2008,121,1222,1416,True
2008,121,1231,1278,True
2008,121,1239,1273,True
2008,121,1246,1376,True
2008,121,1104,1261,False
2008,121,1267,1408,True
2008,121,1247,1269,False
2008,121,1272,1374,True
2008,121,1130,1274,False
2008,121,1235,1281,False
2008,121,1292,1419,True
2008,121,1176,1309,False
2008,121,1117,1317,False
2008,121,1323,1385,True
2008,121,1328,1329,True
2008,121,1334,1415,True
2008,121,1200,1350,False
2008,121,1358,1427,True
2008,121,1270,1368,False
2008,121,1372,1394,True
2008,121,1371,1393,False
2008,121,1182,1396,False
2008,121,1196,1397,False
2008,121,1124,1401,False
2008,121,1407,1418,True
2008,121,1409,1412,False
2008,121,1280,1435,False
2008,121,1378,1437,False
2008,121,1336,1458,False
2008,122,1105,1238,True
2008,122,1106,1212,True
2008,122,1108,1411,True
2008,122,1112,1333,True
2008,122,1142,1253,True
2008,122,1150,1203,True
2008,122,1175,1271,True
2008,122,1153,1177,False
2008,122,1190,1252,True
2008,122,1126,1197,False
2008,122,1205,1391,True
2008,122,1155,1210,False
2008,122,1214,1224,True
2008,122,1232,1455,True
2008,122,1249,1311,True
2008,122,1218,1256,False
2008,122,1228,1277,False
2008,122,1191,1283,False
2008,122,1164,1288,False
2008,122,1115,1290,False
2008,122,1291,1346,True
2008,122,1299,1313,True
2008,122,1308,1363,True
2008,122,1113,1332,False
2008,122,1163,1344,False
2008,122,1284,1352,False
2008,122,1354,1445,True
2008,122,1148,1357,False
2008,122,1169,1364,False
2008,122,1341,1380,False
2008,122,1386,1462,True
2008,122,1413,1414,False
2008,122,1390,1417,False
2008,122,1251,1421,False
2008,122,1143,1425,False
2008,122,1129,1429,False
2008,122,1254,1447,False
2008,122,1219,1457,False
2008,123,1122,1404,True
2008,123,1125,1190,True
2008,123,1135,1217,True
2008,123,1145,1233,True
2008,123,1154,1158,False
2008,123,1165,1335,True
2008,123,1133,1166,False
2008,123,1174,1180,True
2008,123,1179,1232,True
2008,123,1189,1202,True
2008,123,1227,1260,True
2008,123,1229,1283,True
2008,123,1205,1239,False
2008,123,1264,1389,True
2008,123,1241,1318,False
2008,123,1320,1356,True
2008,123,1337,1339,True
2008,123,1162,1343,False
2008,123,1258,1362,False
2008,123,1263,1392,False
2008,123,1293,1398,False
2008,123,1220,1406,False
2008,123,1434,1460,True
2008,123,1209,1456,False
2008,123,1441,1459,False
2008,123,1171,1463,False
2008,124,1102,1361,True
2008,124,1104,1435,True
2008,124,1105,1212,True
2008,124,1106,1238,True
2008,124,1113,1333,True
2008,124,1116,1120,True
2008,124,1122,1398,True
2008,124,1124,1403,True
2008,124,1125,1239,True
2008,124,1107,1131,False
2008,124,1135,1171,True
2008,124,1139,1227,True
2008,124,1140,1395,True
2008,124,1150,1348,True
2008,124,1156,1434,True
2008,124,1158,1204,True
2008,124,1165,1343,True
2008,124,1168,1414,True
2008,124,1142,1169,False
2008,124,1172,1459,True
2008,124,1173,1386,True
2008,124,1166,1179,False
2008,124,1182,1387,True
2008,124,1151,1189,False
2008,124,1199,1274,True
2008,124,1200,1382,True
2008,124,1206,1318,True
2008,124,1207,1257,True
2008,124,1130,1210,False
2008,124,1216,1306,True
2008,124,1226,1285,True
2008,124,1228,1278,True
2008,124,1229,1320,True
2008,124,1237,1282,True
2008,124,1242,1401,True
2008,124,1235,1243,False
2008,124,1256,1363,True
2008,124,1193,1259,False
2008,124,1265,1310,True
2008,124,1203,1269,False
2008,124,1272,1412,True
2008,124,1208,1279,False
2008,124,1261,1280,False
2008,124,1201,1305,False
2008,124,1161,1307,False
2008,124,1218,1308,False
2008,124,1270,1311,False
2008,124,1181,1314,False
2008,124,1146,1322,False
2008,124,1323,1378,True
2008,124,1281,1328,False
2008,124,1147,1331,False
2008,124,1112,1332,False
2008,124,1162,1335,False
2008,124,1108,1341,False
2008,124,1145,1351,False
2008,124,1337,1360,False
2008,124,1253,1364,False
2008,124,1362,1365,False
2008,124,1249,1368,False
2008,124,1372,1427,True
2008,124,1264,1373,False
2008,124,1349,1374,False
2008,124,1267,1379,False
2008,124,1380,1411,True
2008,124,1266,1393,False
2008,124,1358,1394,False
2008,124,1247,1396,False
2008,124,1402,1426,True
2008,124,1187,1408,False
2008,124,1409,1416,True
2008,124,1413,1415,False
2008,124,1143,1417,False
2008,124,1392,1420,False
2008,124,1111,1422,False
2008,124,1174,1423,False
2008,124,1424,1428,True
2008,124,1390,1425,False
2008,124,1225,1429,False
2008,124,1222,1431,False
2008,124,1406,1433,False
2008,124,1127,1436,False
2008,124,1344,1437,False
2008,124,1301,1448,False
2008,124,1449,1450,False
2008,124,1286,1451,False
2008,124,1385,1452,False
2008,124,1330,1456,False
2008,124,1421,1457,False
2008,124,1321,1458,False
2008,124,1350,1462,False
2008,124,1217,1463,False
2008,125,1110,1119,True
2008,125,1114,1194,True
2008,125,1155,1439,True
2008,125,1137,1159,False
2008,125,1153,1163,False
2008,125,1172,1422,True
2008,125,1179,1229,True
2008,125,1185,1296,True
2008,125,1158,1189,False
2008,125,1206,1423,True
2008,125,1211,1365,True
2008,125,1131,1216,False
2008,125,1236,1381,True
2008,125,1103,1245,False
2008,125,1196,1246,False
2008,125,1132,1275,False
2008,125,1291,1352,True
2008,125,1292,1407,True
2008,125,1160,1304,False
2008,125,1324,1442,True
2008,125,1138,1325,False
2008,125,1277,1326,False
2008,125,1231,1336,False
2008,125,1177,1338,False
2008,125,1276,1345,False
2008,125,1265,1351,False
2008,125,1353,1371,True
2008,125,1357,1447,True
2008,125,1360,1388,True
2008,125,1259,1373,False
2008,125,1309,1375,False
2008,125,1376,1397,False
2008,125,1329,1400,False
2008,125,1141,1405,False
2008,125,1420,1436,True
2008,125,1268,1438,False
2008,125,1317,1443,False
2008,125,1123,1444,False
2008,125,1433,1456,False
2008,126,1172,1189,True
2008,126,1206,1456,True
2008,126,1237,1324,True
2008,126,1292,1375,True
2008,126,1236,1331,False
2008,126,1211,1360,False
2008,126,1351,1373,False
2008,126,1114,1443,False
2008,127,1139,1156,True
2008,127,1164,1224,True
2008,127,1319,1451,True
2008,127,1237,1331,False
2008,127,1335,1343,True
2008,127,1226,1340,False
2008,127,1126,1354,False
2008,127,1256,1363,False
2008,127,1292,1443,False
2008,128,1106,1411,True
2008,128,1112,1333,True
2008,128,1141,1296,True
2008,128,1143,1449,True
2008,128,1150,1348,True
2008,128,1161,1461,True
2008,128,1164,1214,True
2008,128,1173,1387,True
2008,128,1123,1185,False
2008,128,1197,1271,True
2008,128,1182,1247,False
2008,128,1266,1371,True
2008,128,1138,1275,False
2008,128,1288,1354,True
2008,128,1212,1290,False
2008,128,1291,1357,True
2008,128,1153,1338,False
2008,128,1319,1340,False
2008,128,1349,1379,False
2008,128,1200,1386,False
2008,128,1132,1405,False
2008,128,1267,1408,False
2008,128,1187,1409,False
2008,128,1253,1414,False
2008,128,1142,1415,False
2008,128,1374,1431,False
2008,128,1393,1437,False
2008,128,1344,1452,False
2008,129,1103,1141,True
2008,129,1104,1196,True
2008,129,1105,1115,False
2008,129,1129,1218,True
2008,129,1130,1268,True
2008,129,1140,1161,True
2008,129,1150,1269,True
2008,129,1124,1160,False
2008,129,1168,1415,True
2008,129,1175,1299,True
2008,129,1199,1448,True
2008,129,1207,1437,True
2008,129,1208,1279,True
2008,129,1210,1438,True
2008,129,1228,1336,True
2008,129,1238,1380,True
2008,129,1245,1405,True
2008,129,1266,1323,True
2008,129,1272,1408,True
2008,129,1274,1301,True
2008,129,1275,1325,True
2008,129,1234,1276,False
2008,129,1278,1321,True
2008,129,1281,1304,False
2008,129,1201,1305,False
2008,129,1225,1308,False
2008,129,1197,1313,False
2008,129,1322,1368,True
2008,129,1329,1403,True
2008,129,1257,1338,False
2008,129,1270,1358,False
2008,129,1102,1361,False
2008,129,1372,1427,True
2008,129,1261,1376,False
2008,129,1379,1416,True
2008,129,1350,1386,False
2008,129,1112,1390,False
2008,129,1247,1396,False
2008,129,1235,1401,False
2008,129,1409,1412,True
2008,129,1334,1414,False
2008,129,1143,1417,False
2008,129,1395,1424,False
2008,129,1113,1425,False
2008,129,1249,1426,False
2008,129,1307,1428,False
2008,129,1363,1429,False
2008,129,1222,1431,False
2008,129,1120,1435,False
2008,129,1185,1444,False
2008,129,1332,1450,False
2008,129,1163,1452,False
2008,129,1173,1462,False
2008,130,1103,1444,True
2008,130,1110,1159,True
2008,130,1116,1435,True
2008,130,1129,1429,True
2008,130,1140,1361,True
2008,130,1130,1155,False
2008,130,1164,1313,True
2008,130,1168,1169,True
2008,130,1181,1210,True
2008,130,1207,1452,True
2008,130,1208,1246,True
2008,130,1228,1345,True
2008,130,1106,1238,False
2008,130,1242,1304,True
2008,130,1245,1275,True
2008,130,1272,1379,True
2008,130,1277,1326,True
2008,130,1231,1278,False
2008,130,1104,1280,False
2008,130,1175,1288,False
2008,130,1115,1290,False
2008,130,1305,1308,False
2008,130,1199,1314,False
2008,130,1322,1372,True
2008,130,1160,1328,False
2008,130,1266,1338,False
2008,130,1386,1462,True
2008,130,1390,1450,True
2008,130,1150,1396,False
2008,130,1376,1397,False
2008,130,1329,1400,False
2008,130,1243,1401,False
2008,130,1409,1431,True
2008,130,1364,1414,False
2008,130,1417,1425,True
2008,130,1424,1428,True
2008,130,1358,1426,False
2008,130,1274,1439,False
2008,130,1276,1458,False
2008,131,1116,1397,True
2008,131,1129,1308,True
2008,131,1155,1181,True
2008,131,1164,1288,True
2008,131,1168,1414,True
2008,131,1208,1280,True
2008,131,1228,1278,True
2008,131,1242,1401,True
2008,131,1103,1245,False
2008,131,1272,1409,True
2008,131,1238,1290,False
2008,131,1300,1445,True
2008,131,1314,1439,True
2008,131,1207,1338,False
2008,131,1386,1396,False
2008,131,1328,1400,False
2008,131,1390,1417,False
2008,131,1216,1420,False
2008,131,1140,1424,False
2008,131,1277,1458,False
2008,132,1116,1208,False
2008,132,1242,1400,True
2008,132,1155,1314,False
2008,132,1322,1426,False
2008,132,1228,1458,False
2009,7,1181,1342,True
2009,7,1204,1222,True
2009,8,1181,1204,True
2009,8,1222,1342,True
2009,8,1237,1318,False
2009,9,1275,1451,True
2009,9,1276,1318,True
2009,9,1269,1356,False
2009,9,1341,1417,False
2009,10,1275,1417,False
2009,10,1341,1451,False
2009,11,1113,1290,True
2009,11,1114,1142,True
2009,11,1116,1368,True
2009,11,1120,1283,True
2009,11,1125,1359,True
2009,11,1130,1148,True
2009,11,1132,1209,True
2009,11,1133,1227,True
2009,11,1140,1253,True
2009,11,1141,1343,True
2009,11,1150,1422,True
2009,11,1155,1220,True
2009,11,1158,1188,True
2009,11,1115,1160,False
2009,11,1161,1285,True
2009,11,1162,1200,True
2009,11,1163,1441,True
2009,11,1165,1377,True
2009,11,1182,1219,True
2009,11,1194,1284,True
2009,11,1196,1405,True
2009,11,1184,1198,False
2009,11,1170,1201,False
2009,11,1131,1203,False
2009,11,1208,1367,True
2009,11,1210,1445,True
2009,11,1221,1357,True
2009,11,1222,1443,True
2009,11,1224,1333,True
2009,11,1186,1228,False
2009,11,1214,1233,False
2009,11,1149,1234,False
2009,11,1235,1413,True
2009,11,1197,1243,False
2009,11,1244,1442,True
2009,11,1248,1447,True
2009,11,1263,1296,True
2009,11,1223,1266,False
2009,11,1137,1268,False
2009,11,1117,1279,False
2009,11,1259,1291,False
2009,11,1307,1369,True
2009,11,1282,1315,False
2009,11,1110,1328,False
2009,11,1329,1427,True
2009,11,1294,1332,False
2009,11,1336,1456,True
2009,11,1192,1338,False
2009,11,1178,1345,False
2009,11,1216,1346,False
2009,11,1135,1348,False
2009,11,1265,1353,False
2009,11,1218,1362,False
2009,11,1355,1363,False
2009,11,1371,1383,True
2009,11,1108,1375,False
2009,11,1240,1376,False
2009,11,1374,1378,False
2009,11,1352,1382,False
2009,11,1254,1385,False
2009,11,1351,1386,False
2009,11,1390,1463,True
2009,11,1271,1392,False
2009,11,1395,1444,True
2009,11,1190,1396,False
2009,11,1391,1400,False
2009,11,1168,1402,False
2009,11,1384,1403,False
2009,11,1298,1406,False
2009,11,1287,1419,False
2009,11,1111,1423,False
2009,11,1319,1430,False
2009,11,1411,1431,False
2009,11,1107,1437,False
2009,11,1205,1439,False
2009,11,1246,1440,False
2009,11,1300,1448,False
2009,11,1258,1454,False
2009,11,1167,1461,False
2009,11,1236,1462,False
2009,12,1103,1145,True
2009,12,1119,1171,True
2009,12,1123,1183,True
2009,12,1138,1464,True
2009,12,1139,1179,True
2009,12,1143,1334,True
2009,12,1155,1395,True
2009,12,1156,1324,True
2009,12,1188,1190,False
2009,12,1122,1191,False
2009,12,1199,1239,True
2009,12,1206,1436,True
2009,12,1220,1444,True
2009,12,1229,1460,True
2009,12,1231,1322,True
2009,12,1235,1258,True
2009,12,1247,1288,True
2009,12,1250,1389,True
2009,12,1256,1418,True
2009,12,1238,1261,False
2009,12,1244,1263,False
2009,12,1264,1312,True
2009,12,1193,1272,False
2009,12,1132,1278,False
2009,12,1147,1280,False
2009,12,1281,1341,True
2009,12,1296,1442,True
2009,12,1301,1309,True
2009,12,1286,1305,False
2009,12,1308,1415,True
2009,12,1314,1335,True
2009,12,1318,1344,True
2009,12,1176,1320,False
2009,12,1339,1449,True
2009,12,1340,1349,True
2009,12,1158,1396,False
2009,12,1151,1397,False
2009,12,1270,1408,False
2009,12,1331,1409,False
2009,12,1407,1412,False
2009,12,1360,1424,False
2009,12,1414,1425,False
2009,12,1290,1450,False
2009,12,1189,1452,False
2009,12,1413,1454,False
2009,13,1102,1167,True
2009,13,1114,1337,True
2009,13,1153,1377,True
2009,13,1155,1396,True
2009,13,1158,1395,True
2009,13,1166,1307,True
2009,13,1168,1218,True
2009,13,1173,1459,True
2009,13,1181,1348,True
2009,13,1188,1444,True
2009,13,1133,1196,False
2009,13,1190,1220,False
2009,13,1221,1386,True
2009,13,1228,1394,True
2009,13,1235,1454,True
2009,13,1242,1282,True
2009,13,1243,1369,True
2009,13,1259,1398,True
2009,13,1104,1273,False
2009,13,1225,1277,False
2009,13,1209,1278,False
2009,13,1223,1292,False
2009,13,1224,1298,False
2009,13,1304,1363,True
2009,13,1310,1406,True
2009,13,1255,1313,False
2009,13,1146,1321,False
2009,13,1323,1367,True
2009,13,1325,1456,True
2009,13,1150,1330,False
2009,13,1174,1353,False
2009,13,1362,1402,True
2009,13,1316,1366,False
2009,13,1162,1371,False
2009,13,1376,1457,True
2009,13,1115,1401,False
2009,13,1258,1413,False
2009,13,1299,1416,False
2009,13,1154,1433,False
2009,13,1287,1435,False
2009,13,1438,1440,True
2009,13,1197,1455,False
2009,13,1253,1458,False
2009,14,1110,1384,True
2009,14,1112,1194,True
2009,14,1122,1125,True
2009,14,1130,1259,True
2009,14,1149,1202,True
2009,14,1148,1159,False
2009,14,1163,1216,True
2009,14,1172,1241,True
2009,14,1107,1177,False
2009,14,1198,1284,True
2009,14,1135,1206,False
2009,14,1207,1239,True
2009,14,1218,1226,True
2009,14,1234,1427,True
2009,14,1245,1300,True
2009,14,1175,1250,False
2009,14,1208,1260,False
2009,14,1152,1266,False
2009,14,1269,1272,False
2009,14,1280,1419,True
2009,14,1151,1281,False
2009,14,1141,1283,False
2009,14,1288,1420,True
2009,14,1324,1332,True
2009,14,1290,1328,False
2009,14,1317,1329,False
2009,14,1312,1336,False
2009,14,1275,1338,False
2009,14,1185,1345,False
2009,14,1119,1346,False
2009,14,1129,1373,False
2009,14,1265,1382,False
2009,14,1165,1385,False
2009,14,1201,1388,False
2009,14,1358,1403,False
2009,14,1365,1412,False
2009,14,1407,1423,False
2009,14,1364,1429,False
2009,14,1200,1437,False
2009,14,1291,1439,False
2009,14,1405,1462,False
2009,15,1103,1457,True
2009,15,1113,1361,True
2009,15,1124,1147,True
2009,15,1130,1385,True
2009,15,1131,1137,True
2009,15,1138,1145,True
2009,15,1140,1337,True
2009,15,1143,1362,True
2009,15,1153,1411,True
2009,15,1161,1294,True
2009,15,1165,1259,True
2009,15,1180,1335,True
2009,15,1184,1445,True
2009,15,1193,1357,True
2009,15,1194,1365,True
2009,15,1199,1247,True
2009,15,1185,1208,False
2009,15,1211,1225,True
2009,15,1108,1222,False
2009,15,1231,1237,True
2009,15,1241,1290,True
2009,15,1195,1242,False
2009,15,1248,1392,True
2009,15,1249,1418,True
2009,15,1205,1255,False
2009,15,1212,1256,False
2009,15,1268,1464,True
2009,15,1279,1375,True
2009,15,1160,1286,False
2009,15,1232,1296,False
2009,15,1298,1383,True
2009,15,1246,1314,False
2009,15,1172,1328,False
2009,15,1339,1340,False
2009,15,1171,1344,False
2009,15,1260,1345,False
2009,15,1174,1352,False
2009,15,1305,1360,False
2009,15,1157,1366,False
2009,15,1106,1379,False
2009,15,1169,1390,False
2009,15,1126,1391,False
2009,15,1350,1393,False
2009,15,1397,1404,True
2009,15,1252,1399,False
2009,15,1400,1408,True
2009,15,1372,1401,False
2009,15,1112,1412,False
2009,15,1170,1415,False
2009,15,1251,1421,False
2009,15,1410,1424,False
2009,15,1308,1425,False
2009,15,1428,1453,True
2009,15,1204,1431,False
2009,15,1416,1434,False
2009,15,1436,1463,True
2009,15,1178,1444,False
2009,15,1156,1449,False
2009,15,1192,1450,False
2009,15,1188,1458,False
2009,16,1104,1197,True
2009,16,1107,1136,True
2009,16,1110,1224,True
2009,16,1111,1150,True
2009,16,1117,1293,True
2009,16,1135,1221,True
2009,16,1123,1139,False
2009,16,1155,1459,True
2009,16,1173,1175,True
2009,16,1179,1287,True
2009,16,1186,1414,True
2009,16,1144,1187,False
2009,16,1127,1203,False
2009,16,1217,1306,True
2009,16,1227,1320,True
2009,16,1245,1387,True
2009,16,1263,1343,True
2009,16,1264,1288,True
2009,16,1120,1273,False
2009,16,1236,1277,False
2009,16,1282,1455,True
2009,16,1304,1395,True
2009,16,1309,1311,False
2009,16,1321,1394,True
2009,16,1355,1433,False
2009,16,1310,1437,False
2009,16,1378,1438,False
2009,16,1389,1447,False
2009,16,1423,1448,False
2009,16,1313,1456,False
2009,16,1341,1461,False
2009,17,1116,1413,True
2009,17,1140,1316,True
2009,17,1143,1410,True
2009,17,1147,1407,True
2009,17,1141,1152,False
2009,17,1149,1158,False
2009,17,1115,1166,False
2009,17,1181,1356,True
2009,17,1182,1384,True
2009,17,1195,1300,True
2009,17,1196,1381,True
2009,17,1199,1391,True
2009,17,1206,1214,False
2009,17,1228,1435,True
2009,17,1154,1234,False
2009,17,1252,1368,True
2009,17,1119,1254,False
2009,17,1108,1261,False
2009,17,1270,1419,True
2009,17,1151,1272,False
2009,17,1276,1417,True
2009,17,1285,1290,True
2009,17,1212,1307,False
2009,17,1317,1358,True
2009,17,1175,1326,False
2009,17,1329,1409,True
2009,17,1216,1336,False
2009,17,1344,1357,True
2009,17,1284,1348,False
2009,17,1142,1349,False
2009,17,1250,1351,False
2009,17,1371,1425,True
2009,17,1319,1424,False
2009,17,1193,1439,False
2009,17,1198,1449,False
2009,17,1255,1452,False
2009,17,1281,1462,False
2009,18,1140,1349,True
2009,18,1142,1316,True
2009,18,1136,1162,False
2009,18,1163,1247,True
2009,18,1167,1169,True
2009,18,1172,1457,True
2009,18,1174,1382,True
2009,18,1181,1276,True
2009,18,1208,1342,True
2009,18,1106,1229,False
2009,18,1241,1244,True
2009,18,1268,1436,True
2009,18,1272,1371,True
2009,18,1274,1379,True
2009,18,1193,1281,False
2009,18,1267,1288,False
2009,18,1308,1337,True
2009,18,1314,1364,True
2009,18,1147,1322,False
2009,18,1258,1323,False
2009,18,1332,1414,True
2009,18,1103,1338,False
2009,18,1339,1463,True
2009,18,1352,1353,False
2009,18,1360,1434,True
2009,18,1223,1374,False
2009,18,1324,1393,False
2009,18,1248,1396,False
2009,18,1292,1397,False
2009,18,1296,1398,False
2009,18,1238,1401,False
2009,18,1108,1407,False
2009,18,1356,1417,False
2009,18,1346,1420,False
2009,18,1151,1425,False
2009,18,1279,1428,False
2009,18,1347,1438,False
2009,18,1170,1450,False
2009,18,1233,1458,False
2009,18,1439,1462,False
2009,19,1107,1148,True
2009,19,1110,1239,True
2009,19,1114,1256,True
2009,19,1120,1203,True
2009,19,1123,1188,True
2009,19,1124,1380,True
2009,19,1129,1226,True
2009,19,1131,1389,True
2009,19,1136,1346,True
2009,19,1140,1142,True
2009,19,1141,1460,True
2009,19,1144,1421,True
2009,19,1145,1254,True
2009,19,1146,1422,True
2009,19,1153,1442,True
2009,19,1150,1155,False
2009,19,1159,1171,True
2009,19,1160,1217,True
2009,19,1166,1331,True
2009,19,1177,1227,True
2009,19,1178,1185,True
2009,19,1186,1426,True
2009,19,1138,1191,False
2009,19,1194,1282,True
2009,19,1157,1199,False
2009,19,1187,1206,False
2009,19,1180,1207,False
2009,19,1210,1273,True
2009,19,1216,1383,True
2009,19,1225,1295,True
2009,19,1223,1229,False
2009,19,1233,1434,True
2009,19,1183,1236,False
2009,19,1209,1240,False
2009,19,1156,1243,False
2009,19,1175,1246,False
2009,19,1176,1249,False
2009,19,1253,1451,True
2009,19,1255,1271,True
2009,19,1257,1287,True
2009,19,1260,1444,True
2009,19,1200,1264,False
2009,19,1265,1352,True
2009,19,1266,1454,True
2009,19,1161,1278,False
2009,19,1192,1280,False
2009,19,1116,1283,False
2009,19,1293,1443,True
2009,19,1298,1456,True
2009,19,1219,1301,False
2009,19,1115,1304,False
2009,19,1305,1333,True
2009,19,1111,1310,False
2009,19,1221,1318,False
2009,19,1135,1321,False
2009,19,1122,1325,False
2009,19,1205,1328,False
2009,19,1284,1335,False
2009,19,1263,1344,False
2009,19,1164,1345,False
2009,19,1348,1433,True
2009,19,1316,1349,False
2009,19,1201,1361,False
2009,19,1309,1366,False
2009,19,1165,1373,False
2009,19,1106,1374,False
2009,19,1197,1375,False
2009,19,1367,1376,False
2009,19,1247,1379,False
2009,19,1137,1384,False
2009,19,1224,1385,False
2009,19,1130,1387,False
2009,19,1270,1395,False
2009,19,1381,1399,False
2009,19,1184,1403,False
2009,19,1189,1404,False
2009,19,1214,1406,False
2009,19,1311,1408,False
2009,19,1330,1412,False
2009,19,1319,1415,False
2009,19,1307,1416,False
2009,19,1162,1420,False
2009,19,1299,1424,False
2009,19,1288,1428,False
2009,19,1418,1430,False
2009,19,1392,1447,False
2009,19,1267,1453,False
2009,19,1410,1459,False
2009,20,1106,1223,True
2009,20,1113,1337,True
2009,20,1163,1274,True
2009,20,1126,1173,False
2009,20,1174,1265,True
2009,20,1179,1355,True
2009,20,1181,1285,True
2009,20,1182,1202,True
2009,20,1151,1193,False
2009,20,1197,1287,True
2009,20,1228,1238,True
2009,20,1229,1374,True
2009,20,1234,1324,True
